name,moh_area
Kurupanawela,Nildandahinna
Wathulanda East,Nildandahinna
Wathulanda West,Nildandahinna
Ambaliyadda,Nildandahinna
Embulanpaha,Nildandahinna
Udapussellawa North,Nildandahinna
Udapussellawa South,Nildandahinna
Sooriyagahapathana Pahala,Nildandahinna
Sooriyagahapathana Ihala,Nildandahinna
Galkadapathana,Nildandahinna
St. Magret,Nildandahinna
Delmar,Nildandahinna
Bangalahatha,Nuwara Eliya
Toppass,Nuwara Eliya
Park,Nuwara Eliya
Concordia,Nuwara Eliya
Kandapola,Nuwara Eliya
Kandapola Central,Nuwara Eliya
Hawaeliya East,Nuwara Eliya
Bambarakele,Nuwara Eliya
Nuwaraeliya West,Nuwara Eliya
Shanthipura,Nuwara Eliya
Kalapura,Nuwara Eliya
Rathnagiriya,Nuwara Eliya
Summerset,Nuwara Eliya
Nanuoya,Nuwara Eliya
Windicorner,Nuwara Eliya
Nuwaraeliya,Nuwara Eliya
Nuwaraeliya Central,Nuwara Eliya
Hawaeliya North,Nuwara Eliya
Hawaeliya West,Nuwara Eliya
Bulu Ela,Nuwara Eliya
Galpalama,Nuwara Eliya
Jayalanka,Nuwara Eliya
Kandapola East,Nuwara Eliya
Pedro,Nuwara Eliya
Goradihela,Nuwara Eliya
Seethaeliya,Nuwara Eliya
Sandathenna,Nuwara Eliya
Kelegala,Nuwara Eliya
Kalukele,Nuwara Eliya
Magasthota,Nuwara Eliya
Ruwaneliya,Nuwara Eliya
Perakumpura,Nuwara Eliya
Kirimetiya,Nuwara Eliya
Magoda,Nuwara Eliya
Mihindupura,Nuwara Eliya
Meepilimana,Nuwara Eliya
Ambewela,Nuwara Eliya
Pattipola,Nuwara Eliya
Lindula,Thalawakale
Hallbrook,Thalawakale
Elbedda,Thalawakale
Agarapathana,Thalawakale
Dayagama West,Thalawakale
Nagasena,Thalawakale
Eildonhall,Thalawakale
Rahanwatta,Thalawakale
Waltrim,Thalawakale
Glasgow,Thalawakale
Albian,Thalawakale
Lippakelle,Thalawakale
Thangakele,Thalawakale
Henfold,Thalawakale
Braemore,Thalawakale
Balmoral,Thalawakale
Sandrinhem,Thalawakale
Dayagama East,Thalawakale
Weverly,Thalawakale
Kotagala,Thalawakale
Kudu Oya,Thalawakale
Dimbula,Thalawakale
Devon,Thalawakale
Watagoda,Thalawakale
Thalawakele,Thalawakale
Stonycliff,Thalawakale
Dreton,Thalawakale
Bogahawatta,Thalawakale
Mount Vernon,Thalawakale
Coombewood,Thalawakale
Hollyrood,Thalawakale
Bearwell,Thalawakale
Yulefield,Thalawakale
Great Western,Thalawakale
Kalugala,Ambagamuwa
Pittawala,Ambagamuwa
Bulathgama,Ambagamuwa
Gonawala,Ambagamuwa
Ambagamuwa North,Ambagamuwa
Sellipigama,Ambagamuwa
Ambagamuwa East,Ambagamuwa
Ambagamuwa South,Ambagamuwa
Rampadeniya,Ambagamuwa
Millagahamulla,Ambagamuwa
Dhagampitiya,Ambagamuwa
Polpitiya,Ambagamuwa
Minuwandeniya,Ambagamuwa
Hitegegama,Ambagamuwa
Kehelwarawa,Ambagamuwa
Homagama,Ambagamuwa
Hebbekanda,Ambagamuwa
Samansirigama,Ambagamuwa
Theeniyagala,Ambagamuwa
Ginigathhena,Ambagamuwa
Dehigasthenna,Ambagamuwa
Kalaweldeniya,Ambagamuwa
Morahenagama,Ambagamuwa
Hangarapitiya,Ambagamuwa
Jambuthenna,Ambagamuwa
Kothellena,Ambagamuwa
Waggama,Ambagamuwa
Laxapana,Ambagamuwa
Kiriwaneliya,Ambagamuwa
Vidhulipura South,Ambagamuwa
Vidulipura North,Ambagamuwa
Watawala,Ambagamuwa
Dickoya,Norwood
Dickoya South,Norwood
Hatton North,Norwood
Hatton West,Norwood
Hatton South,Norwood
Hatton East,Norwood
Bogawanthalawa South,Norwood
Kirkoswald,Norwood
New Valley Gama,Norwood
Annfield,Norwood
Wanarajah,Norwood
Lethenty,Norwood
Ingestre,Norwood
Tillerie,Norwood
Bogawana,Norwood
Loinorn,Norwood
Kotiyagala,Norwood
Norwood,Norwood
Maskeliya,Norwood
Seethagangula,Norwood
Gouravilla,Norwood
Sthrathspey,Norwood
Rozella,Norwood
Ruwanpura,Norwood
Morray,Norwood
Mousakelle,Norwood
Alten,Norwood
Mahanelu,Norwood
Venture,Norwood
Brunswick,Norwood
Brownlow,Norwood
Shannon,Norwood
Vellioya,Norwood
Mocha,Norwood
Panmor,Norwood
