name,moh_area
Millaniya,Millaniya
Raddegoda,Millaniya
Delkada,Millaniya
Paragasthota,Millaniya
Dikhena,Millaniya
Arakagoda,Millaniya
Kennanthudawa,Millaniya
Mawathgama,Millaniya
Yalagala,Millaniya
Labugama,Millaniya
Pethigamuwa North,Millaniya
Pethigamuwa South,Millaniya
Weniwelpitiya,Millaniya
Millagaspola,Millaniya
Boralessa,Millaniya
Pelpola,Millaniya
Imbulahena,Millaniya
Punsiripura,Millaniya
Galpatha West,Millaniya
Galpatha East,Millaniya
Batagoda,Millaniya
Mulkadakanda,Millaniya
Adhikarigoda,Millaniya
Dombagoda,Millaniya
Uduwara North,Millaniya
Uduwara West,Millaniya
Uduwara East,Millaniya
Uduwara South,Millaniya
Pathakada,Millaniya
Panagoda,Millaniya
Yatawara South,Millaniya
Mahadurupitiya,Millaniya
Delgoda,Millaniya
Yatawara North,Millaniya
Begamuwa Thalahitiya,Millaniya
Mestiya,Kalutara
Maha Gonadoowa,Kalutara
Kuda Gonadoowa,Kalutara
Moronthuduwa North,Kalutara
Mawala,Kalutara
Melegama North,Kalutara
Melegama South,Kalutara
Habaralagahalanda,Kalutara
Pohoddaramulla West,Kalutara
Pohoddaramulla East,Kalutara
Pothupitiya East,Kalutara
Mawala South,Kalutara
Maharekma,Kalutara
Nandoowa,Kalutara
Moronthuduwa South,Kalutara
Kalapugama,Kalutara
Kalapugama West,Kalutara
Ariyagama,Kalutara
Deldoowa,Kalutara
Nugagoda,Kalutara
Pothupitiya South,Kalutara
Pothupitiya North,Kalutara
Pothupitiya West,Kalutara
Meda Pothupitiya,Kalutara
Kuda Waskaduwa West,Kalutara
Kuda Waskaduwa North,Kalutara
Kuda Waskaduwa East,Kalutara
Kapuhena,Kalutara
Usgodella,Kalutara
Panapitiya North,Kalutara
Paradoowa,Kalutara
Dodammulla,Kalutara
Diyagama,Kalutara
Panapitiya South,Kalutara
Rannungala,Kalutara
Uggalbada West,Kalutara
Dediyawala,Kalutara
Kuda Waskaduwa South,Kalutara
Mahawaskaduwa South,Kalutara
Mahawaskaduwa North,Kalutara
Vilegoda North,Kalutara
Malwatta,Kalutara
Wijerathnawatta,Kalutara
Uggalbada East,Kalutara
Thekkawatta,Kalutara
Jawatta,Kalutara
Botnikwatta,Kalutara
Kaluthara North,Kalutara
Deshasthra Kalutara,Kalutara
Deshasthra Kalutara West,Kalutara
Vidyasara,Kalutara
Thotupala,Kalutara
Ethanamadala,Kalutara
Palathota,Kalutara
Welapura,Kalutara
Kalutara South,Kalutara
Kuda Heenatiyangala,Kalutara
Ilukwatta,Kalutara
Vilegoda South,Kalutara
Godaparagahahena,Kalutara
Kithulawa,Kalutara
Alwiswatta,Kalutara
Etavila,Kalutara
Akkaragoda,Kalutara
Mahawatta,Kalutara
Kalutara South A,Kalutara
Kalapuwa,Kalutara
Wettumakada,Kalutara
Kurunduwatta,Kalutara
Maha Heenatiyangala,Kalutara
Wattamulla,Kalutara
Alubogahalanda,Kalutara
Rajawatta Aluth Kotasa,Kalutara
Rajawatta Parana Kotasa,Kalutara
Pulartan,Kalutara
Uswatta,Kalutara
Katukurunda,Kalutara
Kalamulla North,Kalutara
Nagoda West,Kalutara
Kajudoowawatta,Kalutara
Nagoda South,Kalutara
Weniwelketiya,Kalutara
Gallassa,Kalutara
Kalamulla East,Kalutara
Kalamulla South,Kalutara
Ethagama West,Kalutara
Ethagama East,Kalutara
Kuda Paiyagala North,Beruwala
Mehimulla,Beruwala
Pambe,Beruwala
Hirigalgodella,Beruwala
Malegoda,Beruwala
Kuda Piyagala South,Beruwala
Payagala North,Beruwala
Pinidiyamulla,Beruwala
Viharakanada,Beruwala
Palayangoda,Beruwala
Weragala,Beruwala
Katukurundugahalanda East,Beruwala
Katukurundugahalanda West,Beruwala
Pothuvila East,Beruwala
Mahagammedda,Beruwala
Maha Paiyagala,Beruwala
Pothuvila West,Beruwala
Munasinghagoda,Beruwala
Diyalagoda,Beruwala
Kapugoda,Beruwala
Halkandavila,Beruwala
Yovungama,Beruwala
Doowegoda,Beruwala
Kendagahavila,Beruwala
Munhena,Beruwala
Maggon East,Beruwala
Akkaramale,Beruwala
Maggona West,Beruwala
Idiriligoda,Beruwala
Kuda Magalkanda,Beruwala
Magalkanda North,Beruwala
Magalkanda South,Beruwala
Akkara 80,Beruwala
Bubulanda,Beruwala
Kadurugasmulla,Beruwala
Bandanagoda,Beruwala
Kalavilakanda,Beruwala
Walathara,Beruwala
Pannila,Beruwala
Cheenakatuwa,Beruwala
Akkaragoda,Beruwala
Karandagoda,Beruwala
Marakkalawatta,Beruwala
Polkotuwa,Beruwala
Paranakade,Beruwala
Maradana,Beruwala
Hettiyakanda,Beruwala
Massalgoda,Beruwala
Kankanamgoda,Beruwala
Ambepitiya,Beruwala
Pinhena,Beruwala
Pinhena Colony,Beruwala
Kalavila,Beruwala
Malewangoda,Beruwala
Padagoda,Beruwala
Hettimulla,Beruwala
Mahagoda,Beruwala
Maligahena,Beruwala
Moragalla,Beruwala
Mullapitiya,Beruwala
Gammedda,Beruwala
Kaluwamodara North,Beruwala
Galhena,Beruwala
Alakadupitiya,Beruwala
Welipitiya,Beruwala
Pathirajagoda,Beruwala
Kadiyawatta,Beruwala
Malewana,Beruwala
Adhikarigoda,Beruwala
Nakandalagoda,Beruwala
Danwattagoda,Beruwala
Kotapitiya,Beruwala
Warapitiya,Beruwala
Dharga Town East,Beruwala
Ganga Addara,Beruwala
Dharaga Town,Beruwala
Kaluwamodara East,Beruwala
Kaluwamodara West,Beruwala
Ganegama,Beruwala
Seenawatta,Beruwala
Aluthgama East,Beruwala
Aluthgama West,Beruwala
Koholana North,Dodangoda
Ukwatta,Dodangoda
Bolossagama,Dodangoda
Remunagoda North,Dodangoda
Pelapitiyagoda,Dodangoda
Pelapitiyagoda North,Dodangoda
Pahala Neboda,Dodangoda
Neboda,Dodangoda
Nebada West,Dodangoda
Thebuwana East,Dodangoda
Thebuwana West,Dodangoda
Remunagoda South,Dodangoda
Gamagoda East,Dodangoda
Serupita East,Dodangoda
Serupita West,Dodangoda
Koholana South,Dodangoda
Adhikarigoda,Dodangoda
Gamagoda West,Dodangoda
Bombuwala North-West,Dodangoda
Bombuwala North-Central,Dodangoda
Bombuwala North-East,Dodangoda
Bombuwala South-West,Dodangoda
Bombuwala South-Central,Dodangoda
Bombuwala South-East,Dodangoda
Thudugala East,Dodangoda
Wellatha,Dodangoda
Ihala Nebada,Dodangoda
Wattahena,Dodangoda
Nehinna,Dodangoda
Wadugama,Dodangoda
Thudugala West,Dodangoda
Dodangoda East-North,Dodangoda
Dodangoda West-North,Dodangoda
Dodangoda West-North West,Dodangoda
Dodangoda West,Dodangoda
Dodangoda West-Central,Dodangoda
Dodangoda West-South,Dodangoda
Dodangoda East-South,Dodangoda
Sapugahawatta,Dodangoda
Puhambugoda East,Dodangoda
Dodangoda East,Dodangoda
Dodangoda East-Central,Dodangoda
Puhambugoda West,Dodangoda
Eladuuwa,Dodangoda
Galpottavila,Dodangoda
Iddagoda West,Mathugama
Iddagoda East,Mathugama
Hirikatiya,Mathugama
Panthiya,Mathugama
Welimanana,Mathugama
Bopitiya East,Mathugama
Yattovita,Mathugama
Mathugama West,Mathugama
Mathugama North,Mathugama
Gurudola,Mathugama
Wettewa,Mathugama
Mathugama East,Mathugama
