name,moh_area
Gangasirigama,Medadumbara
Madapola,Medadumbara
Kandegama,Medadumbara
Randeniya,Medadumbara
Pallebage,Medadumbara
Gabbela,Medadumbara
Udispattuwa,Medadumbara
Ranmulla,Medadumbara
Maharawela,Medadumbara
Kurukohogama,Medadumbara
Kiribattalawa,Medadumbara
Hathiyalwela,Medadumbara
Mangoda,Medadumbara
Rambukpotha,Medadumbara
Namadagala,Medadumbara
Metideniya,Medadumbara
Doraliyadda South,Medadumbara
Wegala,Medadumbara
Meegahamaditta,Medadumbara
Rambukwella,Medadumbara
Udawela,Medadumbara
Wellethota,Medadumbara
Vilamuna,Medadumbara
Karalliyadda,Medadumbara
Ambagahalanda,Medadumbara
Hijrapura,Medadumbara
Galambalama,Medadumbara
Maberiyathenna,Medadumbara
Ellepola,Medadumbara
Wewegama,Medadumbara
Senarathwela,Medadumbara
Nithulemada,Medadumbara
Udathenna,Medadumbara
Medamahanuwara,Medadumbara
Bomure,Medadumbara
Rajagala,Medadumbara
Wathuliyadda,Medadumbara
Moragahamula,Medadumbara
Mahadoraliyadda,Medadumbara
Puwakgahadiwela,Medadumbara
Ambale,Medadumbara
Meeriyagolla,Medadumbara
Bambaragahadeniya,Medadumbara
Meegahalanda,Medadumbara
Sandasiri Dunuvila,Medadumbara
Thennalanda,Medadumbara
Udagammedda,Medadumbara
Welapahala,Medadumbara
Meda Gammedda,Medadumbara
Rambukwella East,Medadumbara
Dunuhappawa,Kundasale
Naranpanawa West,Kundasale
Kandekumbura,Kundasale
Alawathugiriya gama,Kundasale
Galpihilla,Kundasale
Makkanigama,Kundasale
Wavinna,Kundasale
Pallegama,Kundasale
Maharathenna West,Kundasale
Udagama North,Kundasale
Ihala Gonagama,Kundasale
Delgaslanda,Kundasale
Lunuketiyamaditta,Kundasale
Naranpanawa East,Kundasale
Kuruambemuduna,Kundasale
Maluwegama,Kundasale
Wepathana,Kundasale
Gonawala North,Kundasale
Deliwalathenna,Kundasale
Heepitiya,Kundasale
Udagama South,Kundasale
Maharathenna East,Kundasale
Manikhinna,Kundasale
Hurikaduwa North,Kundasale
Hurikaduwa West,Kundasale
Bogaskumbura,Kundasale
Pilawala North,Kundasale
Amunugama North,Kundasale
Amunugama South,Kundasale
Udagunnepana South,Kundasale
Udagunnepana North,Kundasale
Gabadagama South,Kundasale
Gabadagama North,Kundasale
Pallegunnepana South,Kundasale
Pallegunnepana North,Kundasale
Sirimalwatte West,Kundasale
Sirimalwatta East,Kundasale
Sirimalwatte Pallegama,Kundasale
Lewellagama,Kundasale
Degaldoruwa,Kundasale
Deekirimadawala,Kundasale
Hapuwala,Kundasale
Galapitambe,Kundasale
Hathamuna,Kundasale
Dodamgolla,Kundasale
Hurikaduwa South,Kundasale
Hurikaduwa East,Kundasale
Hurikaduwa Madige,Kundasale
Galamuna,Kundasale
Malpana,Kundasale
Ahaspokuna North,Kundasale
Gonawala South,Kundasale
Kumbukkandura South,Kundasale
Kumbukkandura North,Kundasale
Rajawella North,Kundasale
Ahaspokuna South,Kundasale
Ihalawela,Kundasale
Kengalla,Kundasale
Nithulethenna,Kundasale
Dambarawa,Kundasale
Pilawala South,Kundasale
Mahawatta East,Kundasale
Mahawatta North,Kundasale
Mahawatta West,Kundasale
Mahawatta South,Kundasale
Arangala North,Kundasale
Karattamada,Kundasale
Arangala South,Kundasale
Galmaduwa,Kundasale
Nattarampotha,Kundasale
Kundasale North,Kundasale
Kundasale South,Kundasale
Balagolla West,Kundasale
Balagolla East,Kundasale
Aswalapitiya,Kundasale
Diyabubula,Kundasale
Rajawella South,Kundasale
Aluth Pallekele,Kundasale
Wijaya Sri Gama,Kundasale
Ambakotewatta,Kundasale
Mawilmada,Kandy Four Gravets & Gangawata Korale
Siyambalagasthenna,Kandy Four Gravets & Gangawata Korale
Pitakanda Gama,Kandy Four Gravets & Gangawata Korale
Senkadagala,Kandy Four Gravets & Gangawata Korale
Wattaranthenna,Kandy Four Gravets & Gangawata Korale
Nittawela,Kandy Four Gravets & Gangawata Korale
Watapuluwa,Kandy Four Gravets & Gangawata Korale
Mahaweli Uyana,Kandy Four Gravets & Gangawata Korale
Watapuluwa South,Kandy Four Gravets & Gangawata Korale
Aruppala East,Kandy Four Gravets & Gangawata Korale
Aruppala West,Kandy Four Gravets & Gangawata Korale
Watapuluwa West,Kandy Four Gravets & Gangawata Korale
Mahaiyawa,Kandy Four Gravets & Gangawata Korale
Mapanawathura,Kandy Four Gravets & Gangawata Korale
Poorna Watta East,Kandy Four Gravets & Gangawata Korale
Poornawatta West,Kandy Four Gravets & Gangawata Korale
Asgiriya,Kandy Four Gravets & Gangawata Korale
Bahirawa Kanda,Kandy Four Gravets & Gangawata Korale
Nuwara Dodanwala,Kandy Four Gravets & Gangawata Korale
Aniwatta East,Kandy Four Gravets & Gangawata Korale
Katukele West,Kandy Four Gravets & Gangawata Korale
Katukele,Kandy Four Gravets & Gangawata Korale
Ihala Katukele,Kandy Four Gravets & Gangawata Korale
Mahanuwara,Kandy Four Gravets & Gangawata Korale
Lewella,Kandy Four Gravets & Gangawata Korale
Thalwatta,Kandy Four Gravets & Gangawata Korale
Boowelikada,Kandy Four Gravets & Gangawata Korale
Malwatta,Kandy Four Gravets & Gangawata Korale
Bogambara,Kandy Four Gravets & Gangawata Korale
Deiyannewela,Kandy Four Gravets & Gangawata Korale
Nagasthenna,Kandy Four Gravets & Gangawata Korale
Suduhumpala East,Kandy Four Gravets & Gangawata Korale
Suduhumpala West,Kandy Four Gravets & Gangawata Korale
Welata,Kandy Four Gravets & Gangawata Korale
Aniwatta West,Kandy Four Gravets & Gangawata Korale
Gatambe,Kandy Four Gravets & Gangawata Korale
Pahala Eriyagama,Kandy Four Gravets & Gangawata Korale
Godagandeniya,Kandy Four Gravets & Gangawata Korale
Palle Peradeniya,Kandy Four Gravets & Gangawata Korale
Udabowala,Kandy Four Gravets & Gangawata Korale
Bowala,Kandy Four Gravets & Gangawata Korale
Mulgampala,Kandy Four Gravets & Gangawata Korale
Heeressagala,Kandy Four Gravets & Gangawata Korale
Hanthana Place,Kandy Four Gravets & Gangawata Korale
Ampitiya South,Kandy Four Gravets & Gangawata Korale
Ampitiya North,Kandy Four Gravets & Gangawata Korale
Ampitiya Udagama North,Kandy Four Gravets & Gangawata Korale
Thennekumbura,Kandy Four Gravets & Gangawata Korale
Ampitiya Pallegama,Kandy Four Gravets & Gangawata Korale
Meddegama,Kandy Four Gravets & Gangawata Korale
Ampitiya Udagama South,Kandy Four Gravets & Gangawata Korale
Wewathenna,Kandy Four Gravets & Gangawata Korale
Ulpathakumbura,Kandy Four Gravets & Gangawata Korale
Gurudeniya West,Kandy Four Gravets & Gangawata Korale
Gurudeniya East,Kandy Four Gravets & Gangawata Korale
Maligathenna,Kandy Four Gravets & Gangawata Korale
Gurudeniya Dambawela,Kandy Four Gravets & Gangawata Korale
Lewla,Kandy Four Gravets & Gangawata Korale
Ketawala,Kandy Four Gravets & Gangawata Korale
Bowalawatta,Kandy Four Gravets & Gangawata Korale
Ogastawatta,Kandy Four Gravets & Gangawata Korale
Uda Peradeniya,Kandy Four Gravets & Gangawata Korale
Hindagala,Kandy Four Gravets & Gangawata Korale
Mahakanda,Kandy Four Gravets & Gangawata Korale
Amuwandeniya,Harispattuwa
Doranegama,Harispattuwa
Ihagama,Harispattuwa
Medawala,Harispattuwa
Angoda,Harispattuwa
Dembaralawa,Harispattuwa
Bothota,Harispattuwa
Attaragama East,Harispattuwa
Attaragama,Harispattuwa
Gonigoda-Palkumbura,Harispattuwa
Gonigoda,Harispattuwa
Attaragama South,Harispattuwa
Hapugoda,Harispattuwa
Udabokalawela,Harispattuwa
Rajapihilla,Harispattuwa
Ulladupitiya East,Harispattuwa
Ulladupitiya West,Harispattuwa
Arambegama,Harispattuwa
Aladeniya,Harispattuwa
Hedeniya,Harispattuwa
Rajasinhagama,Harispattuwa
Palkumbura,Harispattuwa
Narangoda,Harispattuwa
Kurundugolla,Harispattuwa
Viguhumpola,Harispattuwa
Hiriyalagammana,Harispattuwa
Thittapajjala,Harispattuwa
Thittapajjala North,Harispattuwa
Nugawela,Harispattuwa
Batuambe,Harispattuwa
Endaruthenna,Harispattuwa
Embulpure,Harispattuwa
Uduwawala West,Harispattuwa
Uduwawala North,Harispattuwa
Pallebokalawela,Harispattuwa
Ranawana West,Harispattuwa
Ranawana East,Harispattuwa
Uduwawala East,Harispattuwa
Senarathgama North,Harispattuwa
Wathuwala,Harispattuwa
Uyanwatta,Harispattuwa
Dadahogama,Harispattuwa
Mapamadulla,Harispattuwa
Malagammana,Harispattuwa
Ruwanpuraya,Harispattuwa
Kurunduwatta,Harispattuwa
Ihala Karanduwawala,Harispattuwa
Pahala Karanduwawala,Harispattuwa
Owathenna,Harispattuwa
Yahalathenna West,Harispattuwa
Yahalathenna Kanda,Harispattuwa
Kulugammana,Harispattuwa
Uguressapitiya,Harispattuwa
Senarathgama South,Harispattuwa
Kondadeniya,Harispattuwa
Etamurungagoda,Harispattuwa
Yatiwawala,Harispattuwa
Katugasthota,Harispattuwa
Inigala,Harispattuwa
Rathmale,Harispattuwa
Hamangoda North,Harispattuwa
Hamangoda South,Harispattuwa
Uggalla,Harispattuwa
Udadoolwala,Harispattuwa
Kurundugahamada,Harispattuwa
Seewaleekanda,Harispattuwa
Mahatenna,Harispattuwa
Bulathgolla,Harispattuwa
Yatihalagala Udagama,Harispattuwa
Pahala Doolwala,Harispattuwa
Udamulla,Harispattuwa
Gohagoda,Harispattuwa
Wegiriya,Harispattuwa
Polwatta,Harispattuwa
Madapathagama,Harispattuwa
Banwelgolla,Harispattuwa
Narangaskumbura,Harispattuwa
Pallemulla,Harispattuwa
Hal Pallegama,Harispattuwa
Bogahakanda,Harispattuwa
Yatihalagala Pallegama,Harispattuwa
Haloluwa,Harispattuwa
Kumburegedara,Harispattuwa
Waratenna,Harispattuwa
Paragoda,Hatharaliyadda
Aludeniya North,Hatharaliyadda
Aludeniya South,Hatharaliyadda
Alakolamaditta,Hatharaliyadda
Amboruwa,Hatharaliyadda
Galdola,Hatharaliyadda
Polwatta Ihalagama,Hatharaliyadda
Ilpemada,Hatharaliyadda
Polwatta,Hatharaliyadda
Dunkumbura,Hatharaliyadda
Nikathenna,Hatharaliyadda
Narangaspitiya,Hatharaliyadda
Godathale,Hatharaliyadda
Kalotuwawa,Hatharaliyadda
Dedunupitiya Pahalagama,Hatharaliyadda
Damunupola,Hatharaliyadda
Pallepola,Hatharaliyadda
Welagama,Hatharaliyadda
Weligodapola,Hatharaliyadda
Hatharaliyadda,Hatharaliyadda
Kanakkarapola North,Hatharaliyadda
Mawathagama,Hatharaliyadda
Imbulethenna,Hatharaliyadda
Welivita Ihalagama North,Hatharaliyadda
Welivita Ihalagama,Hatharaliyadda
Sivurupitiya,Hatharaliyadda
Eramuduliyadda,Hatharaliyadda
Muruddeniya,Hatharaliyadda
Walpalagolla North,Hatharaliyadda
Walpalagolla East,Hatharaliyadda
Walpalagolla South,Hatharaliyadda
Welivita Pahalagama,Hatharaliyadda
Handabowa,Hatharaliyadda
Meegasthenna,Hatharaliyadda
Kanakkarapola South,Hatharaliyadda
Avulbodale,Hatharaliyadda
Lechchimimenila,Hatharaliyadda
Yaggala,Hatharaliyadda
Rangamuwa,Hatharaliyadda
Dedunupitiya Ihala,Hatharaliyadda
Ambawa,Hatharaliyadda
Dehideniya Madige,Hatharaliyadda
Pelena Pahalagama,Hatharaliyadda
Pelena,Hatharaliyadda
Kandemeeya,Hatharaliyadda
Alagalla Pahalagama,Hatharaliyadda
Alagalla Ihala,Hatharaliyadda
Mudagammana,Hatharaliyadda
Pattapola Ihalagama,Hatharaliyadda
Pattapola Pahala,Hatharaliyadda
Welivita Pahalagama South,Hatharaliyadda
Andiyathenna,Hatharaliyadda
Kolugala,Hatharaliyadda
Kolugala Pahala,Hatharaliyadda
Kithuldora,Hatharaliyadda
Aluthgama Pahala,Hatharaliyadda
Aluthgama Ihala,Hatharaliyadda
Alagalla Watta,Yatinuwara
Kirimetiya Watta,Yatinuwara
Pahala Yatigammana,Yatinuwara
Yatigammana,Yatinuwara
Thismada,Yatinuwara
Kotaligoda North,Yatinuwara
Udawela Nadithalawa,Yatinuwara
Udawela Pallemaditta,Yatinuwara
Wathurakumbura,Yatinuwara
Gurugama,Yatinuwara
Dehianga North,Yatinuwara
Kobbekaduwa,Yatinuwara
Ihala Kobbekaduwa,Yatinuwara
Pelawa Ihalagama,Yatinuwara
Yahalathenna,Yatinuwara
Pelawa Ihala Meda,Yatinuwara
Pelawa Pahalagama,Yatinuwara
Gannoruwa West,Yatinuwara
Dehigama East,Yatinuwara
Dehigama South,Yatinuwara
Dehigama North,Yatinuwara
Dehianga South,Yatinuwara
Pahala Dodamwala,Yatinuwara
Ihala Dodamwala,Yatinuwara
Udawela Pahalagama,Yatinuwara
Munwathugoda,Yatinuwara
Walgampaya,Yatinuwara
Bathgoda,Yatinuwara
Doluwa East,Yatinuwara
Doluwa West,Yatinuwara
Kotaligoda South,Yatinuwara
Menikdiwela,Yatinuwara
Pottepitiya,Yatinuwara
Ihala Alagalla,Yatinuwara
Godigamuwa,Yatinuwara
Motana Dekinda,Yatinuwara
Gondeniya,Yatinuwara
Madiligama,Yatinuwara
Udarathmeewala,Yatinuwara
Pahala Rathmeewala,Yatinuwara
Deldeniya,Yatinuwara
Walgowwagoda,Yatinuwara
Kavudupana,Yatinuwara
Haliyadda,Yatinuwara
Danthure,Yatinuwara
Siyambalagoda,Yatinuwara
Parakatawella,Yatinuwara
Imbulmalgama,Yatinuwara
Diyapalagoda,Yatinuwara
Mangalagama,Yatinuwara
Karuwalawatta,Yatinuwara
Gannoruwa Central,Yatinuwara
Dehideniya West,Yatinuwara
Sooriyagoda,Yatinuwara
Malgammana,Yatinuwara
Moladanda,Yatinuwara
Giragama,Yatinuwara
Aranbegama East,Yatinuwara
Kudaoya,Yatinuwara
Kurunduwatta,Yatinuwara
Kandangama North,Yatinuwara
Mamudawala,Yatinuwara
Maligathenna,Yatinuwara
Ketakumbura,Yatinuwara
Amunupura,Yatinuwara
Moragolla Mahakanda,Yatinuwara
Balana,Yatinuwara
Weralugolla,Yatinuwara
Pahala Mudaliwatta,Yatinuwara
Mudaliwatta,Yatinuwara
Panabokka,Yatinuwara
Kandangama South,Yatinuwara
Kotabogoda,Yatinuwara
Urapola,Yatinuwara
Arambegama West,Yatinuwara
Embilmeegama North,Yatinuwara
Ranawana,Yatinuwara
Bulumulla,Yatinuwara
Pilapitiya,Yatinuwara
Kiribathkumbura East,Yatinuwara
Dehideniya East,Yatinuwara
Kendakaduwa,Yatinuwara
Gannoruwa East,Yatinuwara
Uda Eriyagama East,Yatinuwara
Uda Eriyagama West],Yatinuwara
Edanduwawa East,Yatinuwara
Edanduwawa West,Yatinuwara
Kiribathkumbura West,Yatinuwara
Embilmeegama South,Yatinuwara
Govindala,Yatinuwara
Pilimathalawa,Yatinuwara
Ilukwatta,Yatinuwara
Madarangoda,Yatinuwara
Kadawathgama,Yatinuwara
Kadugannawa Town,Yatinuwara
Gangoda,Udunuwara
Gangoda North,Udunuwara
Werellamana,Udunuwara
Thalawaththa,Udunuwara
Boyagama,Udunuwara
Gangoda South,Udunuwara
Gadaladeniya North,Udunuwara
Kiriwavula East,Udunuwara
Kiriwavula West,Udunuwara
Aladuwaka,Udunuwara
Pahala Kurukuttla,Udunuwara
Kurukuttala Ihala,Udunuwara
Belungala,Udunuwara
Lagamuwa,Udunuwara
Mathgamuwa,Udunuwara
Urulewaththa,Udunuwara
Warakagoda,Udunuwara
Hepana,Udunuwara
Gadaladeniya South,Udunuwara
Deliwala,Udunuwara
Pamunuwa West,Udunuwara
Pamunuwa East,Udunuwara
Mampitiya,Udunuwara
Rajagiriya,Udunuwara
Hendeniya West,Udunuwara
Hendeniya East,Udunuwara
Penideniya,Udunuwara
Sangabogama,Udunuwara
Meewathura,Udunuwara
Angunawala East,Udunuwara
Angunawala West,Udunuwara
Yalegoda East,Udunuwara
Yalegoda West,Udunuwara
Alapalawala East,Udunuwara
Alapalawala West,Udunuwara
Walgama,Udunuwara
Rabbegamuwa North,Udunuwara
Rabbegamuwa South,Udunuwara
Hiddavulla East,Udunuwara
Ganguldeniya,Udunuwara
Wattappola,Udunuwara
Walagedara North,Udunuwara
Udagama,Udunuwara
Aluthkanda,Udunuwara
Sadikkawatta,Udunuwara
Kovilakanda,Udunuwara
Walagedara South,Udunuwara
Nikahetiya,Udunuwara
Panabokka,Udunuwara
Hiddavulla West,Udunuwara
Hiyarapitiya,Udunuwara
Heeyawala,Udunuwara
Imbuldeniya,Udunuwara
Naranwala,Udunuwara
Handessa,Udunuwara
Piligalla West,Udunuwara
Piligalla East,Udunuwara
Godapola West,Udunuwara
Godapola East,Udunuwara
Kamburadeniya,Udunuwara
Meewaladeniya,Udunuwara
