name,moh_area
Werahera East,Godakawela
Godakawela,Godakawela
Warayaya,Godakawela
Niyangama,Godakawela
Bambaragastenna,Godakawela
Balavinna North,Godakawela
Balavinna West,Godakawela
Kapuhenthenna,Godakawela
Mawathalanda,Godakawela
Meddegama,Godakawela
Masimbula,Godakawela
Rakwana Town,Godakawela
Kottala,Godakawela
Rakwana South,Godakawela
Rakwana North,Godakawela
Yahalawela,Godakawela
Bibilegama West,Godakawela
Bibilegama East,Godakawela
Thambagamuwa West,Godakawela
Dambavinna,Godakawela
Balavinna East,Godakawela
Thambagamuwa East,Godakawela
Mahagama West,Godakawela
Mahagama East,Godakawela
Paragahamaditta,Weligepola
Illukkumbura,Weligepola
Panana,Weligepola
Galgodagama,Weligepola
Kongastenna,Weligepola
Bopitigoda,Weligepola
Gangodagama,Weligepola
Medaganoya,Weligepola
Udaranwala,Weligepola
Weligepola,Weligepola
Udagangoda,Weligepola
Belimaliyadda,Weligepola
Handagiriya,Weligepola
Handagirigoda,Weligepola
Palugahawela,Weligepola
Urawala,Weligepola
Kottimbulwala,Weligepola
Thalagaskanda,Weligepola
Ranwala,Weligepola
Ammaduwa,Weligepola
Elamalpe,Weligepola
Thennahena,Weligepola
Kalatuwakanda,Weligepola
Badullegama,Weligepola
Hatangala,Weligepola
Bambaragala,Weligepola
Pussathota,Weligepola
Madawalalanda,Weligepola
Galpaya,Weligepola
Muttettupola,Weligepola
Pallebedda,Embilipitiya
Thittawelpotha,Embilipitiya
Panahaduwa,Embilipitiya
Udawalawa,Embilipitiya
Thimbolketiya,Embilipitiya
Kolambage Ara,Embilipitiya
Sankhapala,Embilipitiya
Miriswelpotha,Embilipitiya
Adaluwa,Embilipitiya
Maduwanwela,Embilipitiya
Udawalawa Track 2,Embilipitiya
Rathkarawwa,Embilipitiya
Gangeyaya,Embilipitiya
Ketagal Ara,Embilipitiya
Nindagam Pelessa,Embilipitiya
Ranchamadama,Embilipitiya
Panamura,Embilipitiya
Konkatuwa,Embilipitiya
Embilipitiya Udagama,Embilipitiya
Hingura Ara,Embilipitiya
Kalagedi Ara,Embilipitiya
Moraketiya,Embilipitiya
Embilipitiya Pallegama,Embilipitiya
Embilipitiya New Town,Embilipitiya
Yodhagama,Embilipitiya
Modarawana,Embilipitiya
Sudugala,Embilipitiya
Walalgoda,Embilipitiya
Jadura,Embilipitiya
Diyapota,Embilipitiya
Mulendiyawala,Embilipitiya
Thorakolayaya,Embilipitiya
Kumbugoda Ara,Embilipitiya
Hingura,Embilipitiya
Halmillaketiya,Embilipitiya
Thunkama,Embilipitiya
Hagala,Embilipitiya
Kuttigala,Embilipitiya
Julangete,Embilipitiya
Padalangala,Embilipitiya
Buluthota,Kolonna
Ranhotikanda,Kolonna
Yakmaditta,Kolonna
Helaudakanda,Kolonna
Heneggegoda,Kolonna
Kumburugamuwa,Kolonna
Dambemada,Kolonna
Welewathugoda,Kolonna
Ereporuwa,Kolonna
Wijeriya,Kolonna
Poddana,Kolonna
Ittakanda,Kolonna
Buthkanda,Kolonna
Kolonna,Kolonna
Maduwanwela Peranigama,Kolonna
Nandanagama,Kolonna
Ambagahayaya,Kolonna
Kella,Kolonna
Boraluwageaina,Kolonna
Ullinduwawa,Kolonna
Pupulaketiya,Kolonna
Habbeliara,Kolonna
Walakada,Kolonna
Koppakanda,Kolonna
Dapane,Kolonna
Dorapane,Kolonna
Morawadiya,Kolonna
Omalpe,Kolonna
Kempane,Kolonna
