name,moh_area
Elalla,Hambantota
Ketanwewa,Hambantota
Tammannawa,Hambantota
Bandagiriya,Hambantota
Yahangala East,Hambantota
Joolgamuwa,Hambantota
Yahangala West,Hambantota
Keliyapura,Hambantota
Gonnoruwa,Hambantota
Bellagaswewa,Hambantota
Galwewa,Hambantota
Siyambalagaswila South,Hambantota
Siyambalagaswila  North,Hambantota
Uda Beragama,Hambantota
Arawanamulla,Hambantota
Pahala Beragama,Hambantota
Dehigahalanda,Hambantota
Walawa,Hambantota
Godawaya,Hambantota
Sisilasa Gama,Hambantota
Manajjawa,Hambantota
Samodagama,Hambantota
Mirijjawila,Hambantota
Hambantota West,Hambantota
Hambantota East,Hambantota
Siribopura,Hambantota
Koholankala,Hambantota
Pallemalala,Hambantota
Bundala,Hambantota
Siriyagama,Hambantota
Siyabalakote,Ambalantota
Barawakumbuka,Ambalantota
Thaligala,Ambalantota
Liyangasthota,Ambalantota
Wetiya,Ambalantota
Murawesihena,Ambalantota
Mahajandura,Ambalantota
Handunkatuwa,Ambalantota
Rote,Ambalantota
Hedavinna,Ambalantota
Ridiyagama,Ambalantota
Punchihenayagama,Ambalantota
Poliyarwaththa,Ambalantota
Godakoggala,Ambalantota
Koggalla,Ambalantota
Modarapiliwala,Ambalantota
Bolana North,Ambalantota
Jansagama,Ambalantota
Mamadala South,Ambalantota
Mamadala North,Ambalantota
Ethbatuwa,Ambalantota
Mulana,Ambalantota
Eraminiyaya,Ambalantota
Ihalagama,Ambalantota
Deniya,Ambalantota
Elegoda West,Ambalantota
Elegoda East,Ambalantota
Beminiyanvila,Ambalantota
Walawewatta West,Ambalantota
Walawewatta East,Ambalantota
Bolana South,Ambalantota
Kuda Bolana,Ambalantota
Palugahagodella,Ambalantota
Rotawala,Ambalantota
Uhapitagoda,Ambalantota
Miniethiliya,Ambalantota
Pingama,Ambalantota
Pallegama,Ambalantota
Hungama,Ambalantota
Bata Atha North,Ambalantota
Bata Atha South,Ambalantota
Hathagala,Ambalantota
Kiula South,Ambalantota
Kiula North,Ambalantota
Lunama North,Ambalantota
Lunama South,Ambalantota
Nonagama,Ambalantota
Ekkassa,Ambalantota
Welipatanvila,Ambalantota
Malpettawa,Ambalantota
Puhulyaya,Ambalantota
Ambalantota North,Ambalantota
Ambalantota South,Ambalantota
Wanduruppa,Ambalantota
Thawaluvila,Ambalantota
Kariyamadiththa,Angunakolapelessa
Dabarella North,Angunakolapelessa
Rathmalwala,Angunakolapelessa
Kailawelapotawa,Angunakolapelessa
Kendaketiya,Angunakolapelessa
Dabarella South,Angunakolapelessa
Thalawa North,Angunakolapelessa
Thalawa South,Angunakolapelessa
Debokkawa South,Angunakolapelessa
Debokkawa North,Angunakolapelessa
Uswewa,Angunakolapelessa
Metigathwala,Angunakolapelessa
Amarathungama,Angunakolapelessa
Sooriyapokuna,Angunakolapelessa
Pahalagama,Angunakolapelessa
Kohombagaswewa,Angunakolapelessa
Dikwewa,Angunakolapelessa
Abesekaragama,Angunakolapelessa
Kalawelwala,Angunakolapelessa
Meda Ara,Angunakolapelessa
Binkama,Angunakolapelessa
Karagahawala,Angunakolapelessa
Dandenigama,Angunakolapelessa
Guruwala,Angunakolapelessa
Weeragaswewa,Angunakolapelessa
Gajanayakagama,Angunakolapelessa
Medagoda,Angunakolapelessa
Dimbulgoda,Angunakolapelessa
Aththanayala East,Angunakolapelessa
Attanayala West,Angunakolapelessa
Wakamulla,Angunakolapelessa
Heenbunna,Angunakolapelessa
Makuladeniya,Angunakolapelessa
Udayala,Angunakolapelessa
Medayala,Angunakolapelessa
Bogamuwa,Angunakolapelessa
Daha Amuna,Angunakolapelessa
Julamulla,Angunakolapelessa
Jandura,Angunakolapelessa
Helekada,Angunakolapelessa
Aluthwewa,Angunakolapelessa
Kankanamgama,Angunakolapelessa
Achariyagama,Angunakolapelessa
Angunakolapelessa,Angunakolapelessa
Yakagala,Angunakolapelessa
Gurunnehegeara,Angunakolapelessa
Kotawaya,Angunakolapelessa
Netalaporuwa,Angunakolapelessa
Hakuruwela,Angunakolapelessa
Indigetawela,Angunakolapelessa
Thalamporuwa,Angunakolapelessa
Mulanyaya,Weeraketiya
Handapangala Ayna,Weeraketiya
Heellageayna,Weeraketiya
Kudagal Ara,Weeraketiya
Okandayaya North,Weeraketiya
Okandayaya West,Weeraketiya
Kaluwagahayaya,Weeraketiya
Ihala Gonadeniya,Weeraketiya
Debokkawa West,Weeraketiya
Debokkawa East,Weeraketiya
Wekandawala North,Weeraketiya
Pahala Gonadeniya,Weeraketiya
Kudabibula North,Weeraketiya
Galpoththayaya North,Weeraketiya
Galpottayaya South,Weeraketiya
Malhewage ayna,Weeraketiya
Kadamadiththa,Weeraketiya
Meegas Ara,Weeraketiya
Kuda Bibula South,Weeraketiya
Abakolawewa South,Weeraketiya
Abakolawewa North,Weeraketiya
Morayaya North,Weeraketiya
Morayaya South,Weeraketiya
Kemegala,Weeraketiya
Wekandawala South,Weeraketiya
Thelambuyaya,Weeraketiya
Siyambalaheddawa,Weeraketiya
Degampotha,Weeraketiya
Kinchigune West,Weeraketiya
Medagama,Weeraketiya
Raluwa,Weeraketiya
Kinchigune South,Weeraketiya
Kinchigune East,Weeraketiya
Madamulana,Weeraketiya
Yakgasmulla,Weeraketiya
Udukirivila,Weeraketiya
Buddhiyagama North,Weeraketiya
Keppitiyawa North,Weeraketiya
Iththademaliya East,Weeraketiya
Iththademaliya West,Weeraketiya
Iththademaliya South,Weeraketiya
Athubode West,Weeraketiya
Athubode East,Weeraketiya
Kappitiyawa South,Weeraketiya
Buddhiyagama West,Weeraketiya
Buddhiyagama East,Weeraketiya
Weeraketiya West,Weeraketiya
Mandaduwa,Weeraketiya
Agrahera,Weeraketiya
Weeraketiya East,Weeraketiya
Mulgirigala East,Weeraketiya
Mulgirigala North,Weeraketiya
Mulgirigala West,Weeraketiya
Mulgirigala South,Weeraketiya
Badigama West,Weeraketiya
Badigama North,Weeraketiya
Badigama East,Weeraketiya
Bedigama South,Weeraketiya
Kuda Badigama,Weeraketiya
Madagoda,Weeraketiya
Karivilakanda,Katuwana
Medakanda,Katuwana
Hingurakanda,Katuwana
Uda Alupothdeniya,Katuwana
Pahala Alupothdeniya,Katuwana
Kohomporuwa,Katuwana
Gangulandeniya,Katuwana
Ambagasara,Katuwana
Labuhengoda,Katuwana
Sapugahayaya,Katuwana
Hellala,Katuwana
Middeniya North,Katuwana
Middeniya East,Katuwana
Kudagoda West,Katuwana
Kudagoda East,Katuwana
Dambethalawa,Katuwana
Murungasyaya East,Katuwana
Murungasyaya West,Katuwana
Middeniya West,Katuwana
Welipitiya East,Katuwana
Welipitiya,Katuwana
Welipitiya West,Katuwana
Ritigahayaya,Katuwana
Thalwatta,Katuwana
Meemanakoladeniya,Katuwana
Siyambalamuraya,Katuwana
Udawelmulla,Katuwana
Siyarapitiya,Katuwana
Keselwatta,Katuwana
Udagomadiya,Katuwana
Bengamukanda,Katuwana
Dangalakanda,Katuwana
Rukmalpitiya,Katuwana
Gallindamulla,Katuwana
Katuwana,Katuwana
Pangamvilayaya,Katuwana
Ulahitiyawa West,Katuwana
Ulahitiyawa,Katuwana
Ulahitiyawa East,Katuwana
Andalugoda,Katuwana
Mellaketigoda,Katuwana
Araboda,Katuwana
Horavinna,Katuwana
Hediwatta,Katuwana
Weerakkuttigoda,Katuwana
Ranasingoda,Katuwana
Obadagahadeniya,Katuwana
Wathukanda,Katuwana
Kongasthenna,Katuwana
Galpothukanda,Katuwana
Ambagahahena,Katuwana
Karametiya,Katuwana
Puwakgasara,Katuwana
Binthenna,Katuwana
Bukendayaya,Katuwana
Walgammulla,Katuwana
Kanumuldeniya North,Okewela
Olu Ara,Okewela
Kanumuldeniya West,Okewela
Kanumuldeniya East,Okewela
Udadeniya,Okewela
Kurunduwatta,Okewela
Sumihirigama,Okewela
Rajapuragoda,Okewela
Wijayasiripura,Okewela
Morakandegoda,Okewela
Kadigamuwa East,Okewela
Pahala Thalahagamwaduwa,Okewela
Ihala Thalahagamwaduwa,Okewela
Nathuwala,Okewela
Kandebedda,Okewela
Godawenna,Okewela
Kahatellagoda,Okewela
Kanumuldeniya South,Okewela
Kadigamuwa West,Okewela
Wawwa,Okewela
Modarawana North,Okewela
Modarawana South,Okewela
Okawela,Okewela
Heenatihathmuna,Okewela
Palle Wawwa,Okewela
Yatigala Pahala,Okewela
Yatigala Ihala,Okewela
Maligathenna,Beliatta
Udugalmotegama,Beliatta
Pallattara West,Beliatta
Pallattara South,Beliatta
Pallattara East,Beliatta
Nugewela,Beliatta
Ihala Beligalla East,Beliatta
Wadiya,Beliatta
Ihala Beligalla West,Beliatta
Beligalla North,Beliatta
Beligalla South,Beliatta
Dammulla East,Beliatta
Dammulla West,Beliatta
Pattiyawela,Beliatta
Tharaperiya,Beliatta
Nihiluwa West,Beliatta
Indiketiyagoda,Beliatta
Nihiluwa East,Beliatta
Waharakgoda North,Beliatta
Waharakgoda South,Beliatta
Kahawatta,Beliatta
Kosgahagoda,Beliatta
Agulmaduwa,Beliatta
Aranwela North,Beliatta
Karambaketiya,Beliatta
Galwewa,Beliatta
Godawela,Beliatta
Panamulla,Beliatta
Ambagasdeniya,Beliatta
Getamanna North,Beliatta
Eldeniya,Beliatta
Getamanna West,Beliatta
Getamanna East,Beliatta
Mahaheella East,Beliatta
Kambussawala West,Beliatta
Kambussawala East,Beliatta
Beliatta West,Beliatta
Beliatta Town,Beliatta
Puwakdandawa North,Beliatta
Puwakdandawa East,Beliatta
Aranwela West,Beliatta
Sitinamaluwa West,Beliatta
Sitinamaluwa North,Beliatta
Sitinamaluwa East,Beliatta
Sitinamaluwa South,Beliatta
Pahalagoda,Beliatta
Medagoda,Beliatta
Beliatta South,Beliatta
Kudaheela East,Beliatta
Kudaheela North,Beliatta
Mahaheella West,Beliatta
Mahaheella North,Beliatta
Getamanna South,Beliatta
Nayakawatta,Beliatta
Ambala North,Beliatta
Ambala West,Beliatta
Miriswatta,Beliatta
Kudaheela South,Beliatta
Ovilana,Beliatta
Mihindupura,Beliatta
Palapotha East,Beliatta
Palapotha West,Beliatta
Dedduwawala East,Beliatta
Dedduwawala,Beliatta
Galagama North,Beliatta
Galagama West,Beliatta
Galagama South,Beliatta
Galagama East,Beliatta
Nakulugamuwa North,Beliatta
Wewdaththa,Beliatta
Nakulugamuwa West,Beliatta
Sudarshanagama,Tangalle
Pattiyapola West,Tangalle
Thalunna,Tangalle
Andupalana,Tangalle
Kadiragoda,Tangalle
Gotaimbaragama,Tangalle
Kattakaduwa North,Tangalle
Kattakaduwa South,Tangalle
Ranna East,Tangalle
Ranna West,Tangalle
Vigamuwa,Tangalle
Pattiyapola East,Tangalle
Pattiyapola South,Tangalle
Vitharandeniya North,Tangalle
Thenagama South,Tangalle
Thenagama North,Tangalle
Thalapitiyagama,Tangalle
Athgalmulla,Tangalle
Uduwilagoda,Tangalle
Vitharandeniya south,Tangalle
Aluthgoda,Tangalle
Palathuduwa,Tangalle
Marakolliya,Tangalle
Medagama,Tangalle
Netolpitiya North,Tangalle
Netolpitiya South,Tangalle
Wadigala,Tangalle
Kahandawa,Tangalle
Nidahasgama West,Tangalle
Nidahasgama East,Tangalle
Kahandamodara,Tangalle
Gurupokuna,Tangalle
Wella Odaya,Tangalle
Rekawa East,Tangalle
Rekawa West,Tangalle
Medilla,Tangalle
Walgameliya,Tangalle
Godawanagoda,Tangalle
Wagegoda,Tangalle
Nalagama East,Tangalle
Siyambalagoda,Tangalle
Nalagama West,Tangalle
Polommaruwa North,Tangalle
Danketiya,Tangalle
Medaketiya,Tangalle
Kotuwe Goda,Tangalle
Indipokunagoda North,Tangalle
Polommaruwa South,Tangalle
Kadurupokuna East,Tangalle
Indipokunagoda South,Tangalle
Pallikkudawa Urban,Tangalle
Pallikkudawa Rural,Tangalle
Kadurupokuna South,Tangalle
Kadurupokuna North,Tangalle
Kadurupokuna West,Tangalle
Seenimodara West,Tangalle
Seenimodara East,Tangalle
Unakooruwa West,Tangalle
Unakooruwa East,Tangalle
Moraketiara East,Tangalle
Moraketiara West,Tangalle
Pahajjawa,Tangalle
Mahawela,Tangalle
Ihalagoda,Tangalle
Nakulugamuwa South,Tangalle
Kudawella North,Tangalle
Kudawella Central,Tangalle
Kudawella East,Tangalle
Mawella South,Tangalle
Mawella North,Tangalle
Kudawella South,Tangalle
Kudawella West,Tangalle
rammala,Walasmulla
Saputhanthrikanda,Walasmulla
Warapitiya,Walasmulla
Keradeniya,Walasmulla
Haggithakanda North,Walasmulla
Konkarahena,Walasmulla
Mapitakanda,Walasmulla
Radaniara,Walasmulla
Namaneliya,Walasmulla
Udahagoda,Walasmulla
Weedikanda,Walasmulla
Galwadiya,Walasmulla
Uda Julampitiya,Walasmulla
Julampitiya,Walasmulla
Palle Julampitiya,Walasmulla
Pahalaobada,Walasmulla
Bowala North,Walasmulla
Bowala West,Walasmulla
Welandagada,Walasmulla
Batagassa,Walasmulla
Pahalawaththa,Walasmulla
Pathegama,Walasmulla
Thalapathkanda,Walasmulla
Dehigahahena,Walasmulla
Weedapola,Walasmulla
Mathuwakanda,Walasmulla
Handugala,Walasmulla
Kebellaketiya,Walasmulla
Egodabedda,Walasmulla
Kekiriobada,Walasmulla
Agalabada,Walasmulla
Bowala South,Walasmulla
Muruthawela Ihala,Walasmulla
Muruthawela Pahala,Walasmulla
Galahitiya North,Walasmulla
Omara East,Walasmulla
Omara West,Walasmulla
Athpitiya,Walasmulla
Waththehengoda,Walasmulla
Horewela,Walasmulla
Pissubedda,Walasmulla
Medagamgoda,Walasmulla
Yahalmulla,Walasmulla
Walasmulla Upper,Walasmulla
Walasmulla Lover,Walasmulla
Galahitiya South,Walasmulla
Galahitiya East,Walasmulla
Koholana,Walasmulla
Walasmulla East,Walasmulla
Walasmulla North,Walasmulla
Walasmulla West,Walasmulla
Walasmulla South,Walasmulla
Daluwakgoda,Walasmulla
