name,moh_area
Aluthwatta,Chilaw
Aluthwatta,Chilaw
Ichchampitiya,Chilaw
Munneshwaram,Chilaw
Thittakade,Chilaw
Mugunuwatawana,Chilaw
Kokkavila,Chilaw
Pulliyankadawara,Chilaw
Punchi Vilattawa,Chilaw
Karawitagara West,Chilaw
Karavitagara East,Chilaw
Dambakele,Chilaw
Weerakelewatta,Chilaw
Karavita,Chilaw
Mungandaluwa East,Chilaw
Mungandaluwa West,Chilaw
Ilippandeniya,Chilaw
Sawarana,Chilaw
Maikkulama,Chilaw
Pitipana East,Chilaw
Melpura,Chilaw
Pitipana North,Chilaw
Pitipana South,Chilaw
Weralabada,Chilaw
Welihena,Chilaw
Merawala,Chilaw
Inigodawela,Chilaw
Ihala Olidaluwa,Chilaw
Maradankulama,Chilaw
Olidaluwa,Chilaw
Ambakandavila,Chilaw
Kakapalliya,Chilaw
Athuwana,Madampe
Mahagama North,Madampe
Mahagama South,Madampe
Kongasyaya,Madampe
Ponnankanniya,Madampe
Manakkulama,Madampe
Dematapitiya,Madampe
Thambagalla West,Madampe
Thambagalla,Madampe
Thambagalla Watte,Madampe
Medagama,Madampe
Panirendawa,Madampe
Rathmal Agara,Madampe
Rathnagiriya,Madampe
Nankadawara,Madampe
Kuda Bingiriya,Madampe
Indigasvila,Madampe
Walahena,Madampe
Pambala,Madampe
Pambala South,Madampe
Hareendragama,Madampe
Sembukattiya,Madampe
Uraliya,Madampe
Heen Agara,Madampe
Kachchakadduwa,Madampe
Galmuruwa North,Madampe
Kudirippuwa,Madampe
Karukkuwatawana,Madampe
Erunvila,Madampe
Karukkuwa,Madampe
Galahitiyawa,Madampe
Marakkalagama,Madampe
Irattakulama North,Madampe
Irattakulama South,Madampe
Egodayagama,Madampe
Pattiyagama,Madampe
Ihalagama,Madampe
Uraliyagara,Madampe
Mellawagara,Madampe
Suduwella,Madampe
Pothuvila,Madampe
Pallakele,Madampe
Galmuruwa South,Madampe
Henapola,Madampe
Mugunuwatawana,Madampe
Pookulama,Madampe
Nelumpokuna,Madampe
Mahabaddegama,Madampe
Thaniwellegama,Madampe
Iranavila West,Mahawewa
Iranavila East,Mahawewa
Thoduwawa North,Mahawewa
Meda Thoduwawa,Mahawewa
Thoduwawa South,Mahawewa
Mattakotuwa,Mahawewa
Pahala Mahawewa,Mahawewa
Adapparagama,Mahawewa
Ihala Kudawewa,Mahawewa
Puruduwella,Mahawewa
Galamuna,Mahawewa
Medagoda,Mahawewa
Hewana,Mahawewa
Yatakalana,Mahawewa
Muttibendivila,Mahawewa
Ihala Walahapitiya,Mahawewa
Meda Walahapitiya,Mahawewa
Pahala Kudawewa,Mahawewa
Maligawatta,Mahawewa
Meda Mahawewa,Mahawewa
Veehena,Mahawewa
Mattakotuwella,Mahawewa
Barudelpola,Mahawewa
Ihala Mahawewa,Mahawewa
Pahala Koswadiya,Mahawewa
Meda Koswadiya,Mahawewa
Ihala Koswadiya,Mahawewa
Pahala Walahapitiya,Mahawewa
Panangoda,Mahawewa
Sagaragama,Mahawewa
Egodagoda,Mahawewa
Puhulhena,Mahawewa
Halpanvila East,Mahawewa
Meda Hattiniya,Mahawewa
Halpanvila West,Mahawewa
Thalvila,Mahawewa
Modarawella,Mahawewa
Pahala Hattiniya,Mahawewa
Maravila North,Mahawewa
Ihala Hattiniya,Mahawewa
Maranda North,Mahawewa
Maranda South,Mahawewa
Horagolla North,Mahawewa
Horagolla South,Mahawewa
Maravila Town,Mahawewa
Maravila South,Mahawewa
Maravila Wella,Mahawewa
Pahala Nattandiya,Nattandiya
Mailawa,Nattandiya
Pilakatumulla,Nattandiya
Dukkannawa,Nattandiya
Maningala,Nattandiya
Sandanangama,Nattandiya
Ihala Thabbowa,Nattandiya
Meda Thabbowa,Nattandiya
Pahala Thabbowa,Nattandiya
Weerahena East,Nattandiya
Ihala Nattandiya,Nattandiya
Meda Nattandiya,Nattandiya
Weerahena West,Nattandiya
Mudukatuwa North,Nattandiya
Mudukatuwa South,Nattandiya
Mudukatuwa East,Nattandiya
Pahala Mavila,Nattandiya
Meda Mavila,Nattandiya
Ihala Mavila,Nattandiya
Pahala Kottaramulla,Nattandiya
Paluwelgala North,Nattandiya
Kachchirawa,Nattandiya
Paluwelgala South,Nattandiya
Naravila,Nattandiya
Kuddetiyawa,Nattandiya
Yakadessawa,Nattandiya
Koswatta North,Nattandiya
Meegahawela,Nattandiya
Koswatta South,Nattandiya
Morakele South,Nattandiya
Meda Kottaramulla,Nattandiya
Morakele North,Nattandiya
Ihala Kottaramulla,Nattandiya
Thunmodara East,Nattandiya
Thunmodara West,Nattandiya
Nakele,Nattandiya
Ihala Katuneriya,Nattandiya
Bulugahawewa,Nattandiya
Nebadagahayaya,Nattandiya
Lansigama,Nattandiya
Pahala Kauneriya North,Nattandiya
Meda Pahala Katuneriya,Nattandiya
Pahala Katuneriya South,Nattandiya
Meda Katuneriya,Nattandiya
Meegahawewa,Nattandiya
